geneNID,variantNID
12575,95255
7163,95257
2943,95263
21569,533
23023,533
22767,7437
14303,95277
14303,95279
3071,95281
15201,95293
18841,95303
18841,95305
18255,95311
2737,95315
1525,95339
14809,95349
10307,95355
13279,95365
8371,95373
8587,95393
4891,95395
9671,95403
15215,95413
8427,95417
5201,95437
1871,95441
18011,95447
16695,95451
8233,95453
12489,95455
8577,95463
9337,95473
91,95475
11209,95483
13871,95493
11891,95499
543,95525
12329,95537
19119,95543
12977,95579
5959,95585
18765,95593
14161,95607
3705,95617
915,95631
6793,95637
8145,95639
2335,95645
6369,95651
14073,7467
12435,95669
5137,95673
17293,95693
4551,7471
3829,95803
21635,95805
2953,95861
4179,95867
2703,95873
16169,95905
6395,7485
17141,95927
2195,95939
2815,95965
7157,96071
5455,96123
16561,96183
17577,7513
3513,573
9083,7567
14073,7573
5739,7577
647,7579
13561,7589
14073,7599
16703,96201
3183,96599
2209,96629
2135,96711
2209,96885
3183,96913
2135,97111
3183,97149
17577,7615
4551,7621
2781,7635
2783,7635
13225,7637
10995,7649
2873,46005
16197,46009
3559,46011
5011,7653
21041,7655
5389,46029
9083,46041
2915,46049
10905,7663
11317,46057
5915,46071
22803,46077
6395,7667
19949,46105
10631,46119
10633,46119
10635,46119
17473,46121
6757,46143
2667,46147
3839,46157
3839,46159
483,46163
15203,46187
15207,46199
5583,46203
16695,46223
10563,46229
21685,46251
5057,7701
2573,46273
12489,46279
6517,46285
5661,46301
12647,46305
12035,46373
5753,7709
2589,46381
8745,46385
8745,46387
2299,46397
3315,46405
1385,46413
10785,46459
16893,46465
1975,46477
4851,46509
13049,46563
13049,46565
14457,46567
10815,46573
9023,46581
3559,46587
7613,46589
7613,46591
7613,46593
7613,46595
15959,46619
15623,7745
22839,7745
13639,46665
15969,46685
4025,46701
10107,46709
3729,7753
13381,46729
11595,46743
1515,46753
5747,46773
13225,46789
2781,7765
6183,46813
8659,46831
8659,46833
10637,46839
6311,46845
3411,46865
20179,46865
6391,46867
13617,46867
17555,46875
6617,7775
9743,46897
6715,46903
22839,46921
10997,46933
15633,46963
1209,46967
18333,46975
13029,46995
11627,7793
10583,47003
12159,47005
8909,47019
7999,7803
5193,47035
7415,47035
4551,7811
10709,47057
1491,47059
13207,47125
2899,47143
16113,47147
3479,47149
19873,47163
11767,47175
6097,47177
77,47179
8663,47229
13341,47251
73,47317
9433,47329
3469,591
6499,47335
6499,47337
347,47343
147,47365
16807,47367
13585,47369
16551,47371
20911,47385
7745,47387
11809,47391
11809,47393
5417,47395
4551,7853
6963,47409
3155,47419
11917,47425
10905,7859
19877,47445
1831,47447
1831,47449
13241,47473
16707,47485
13309,47493
15729,47545
14073,47549
971,7869
14355,7871
13901,47567
15497,47587
15497,47589
10905,47599
671,47609
21539,47611
5035,47613
373,47619
2525,47653
7095,47663
8307,47695
5389,47697
18589,47713
5637,47723
19101,47729
10089,47731
2781,7901
11627,7903
4309,7907
3911,35
9155,7933
10905,7953
3859,47767
17083,97205
13901,97229
373,47791
10777,47795
5143,47797
9083,47817
5035,47823
8415,47827
1331,47829
8595,47831
12937,47831
11603,47835
2915,47837
6903,47855
8415,47857
21539,47861
22767,7973
763,97273
21615,47865
4227,7975
24857,47871
889,47873
3517,47887
22767,7977
3671,47901
6997,47903
4711,97291
14073,47925
13047,47941
10485,97303
14073,47949
1185,47961
13381,97307
9083,47973
4879,47985
12293,47995
5143,47999
5143,48001
24829,48005
10993,603
8307,48027
1509,48035
3729,7993
19905,97325
4771,7995
827,48061
14367,48085
6903,48091
11613,48111
8215,97335
443,48131
13409,48137
11425,48143
13745,97343
5047,48173
4879,48181
3519,48185
8283,48207
19937,48207
19275,48219
10631,48233
10633,48233
10635,48233
10657,48233
2609,97363
8193,48243
1199,48259
12501,48261
18255,48277
683,8021
15191,48289
12567,48291
3839,48293
3317,48303
12567,48305
2943,48307
11545,97377
17473,48311
10485,97379
5451,48321
861,97383
8509,97387
10555,48339
11615,48343
10905,8027
6785,48359
10757,97391
1975,605
10631,48383
10633,48383
3071,48385
6915,97395
5863,97397
3303,48387
15803,48389
18283,97401
10747,48395
20087,142987
6829,142997
6829,143023
11583,143039
5439,48405
19949,48409
3317,48411
17175,48413
17473,48419
15181,48425
1735,48427
5233,48429
8289,48437
15191,48445
10631,48447
7731,48463
20457,48473
13547,97417
15177,48479
18841,48489
3303,48493
10631,48513
10633,48513
10631,48519
10633,48519
11615,48529
1199,48531
21957,48531
10631,48537
22767,8049
27,48549
5835,48563
10631,48567
10633,48567
10635,48567
91,97437
861,97439
13823,48585
10631,48591
10633,48591
10635,48591
3839,48593
7525,48597
14625,48615
16835,97449
3479,48619
10631,48621
10633,48621
10635,48621
15799,48623
18271,97451
5949,48627
12785,97455
15813,48647
13661,97459
12567,48649
4735,97461
10631,48673
10633,48673
3839,48675
10631,48677
10633,48677
11959,48705
22069,48717
14725,48721
15343,97479
10527,48735
8361,48737
10631,48747
3899,607
10631,48753
10633,48753
10187,48759
7093,48763
5121,48767
16695,48781
2781,8073
16695,48785
12233,48787
10905,8077
14441,48805
12655,97497
4465,97499
16745,48839
8077,48845
10905,8083
10905,8085
5201,48859
7039,48891
15845,48899
23855,48899
399,48923
399,48951
1681,48953
7753,48965
16695,48969
5121,48981
21527,48983
12503,97531
8655,97539
9789,97539
9083,8105
7039,49011
4465,97541
5131,49023
1193,49039
10317,49043
5475,49057
9345,49081
13049,97555
17205,49113
18841,97561
10563,49121
22179,49133
16967,97567
3783,97573
371,49167
9899,8129
13067,49183
4279,49189
14073,97585
4603,49265
739,49317
16731,49327
16731,49375
13043,49399
4325,49423
5963,49445
13541,49461
11995,49485
22201,49491
15249,49507
12825,49509
10891,49511
13541,49551
6351,49557
2553,49565
12411,49577
10709,49587
2167,49607
8497,49615
2255,49641
21753,49651
13187,49655
17235,49665
6075,49679
8237,8183
18679,8185
7207,49707
7207,49715
13929,49721
10905,8193
9261,49743
2663,49753
10479,49753
2873,45
12845,8197
13241,49769
7713,49785
8281,8207
19119,49801
22465,49803
4551,8209
9261,49815
3621,49817
4309,8213
22195,49843
22195,49853
13371,49861
8745,49863
11809,49887
5923,49891
14801,49899
17259,49907
14591,49919
16551,49927
16551,49929
11809,49933
2281,49939
16551,49941
16685,49947
16817,8225
1543,49967
9801,49971
7681,49977
7679,49993
7901,49995
12147,50001
16417,50007
13989,50019
7745,50033
20931,50035
2021,50057
9237,50069
2121,50075
7745,50083
7745,50097
13271,50113
16585,50127
14591,50131
16551,50135
5557,50137
16585,50143
17253,50147
17253,50153
1975,50165
7745,50179
7745,50183
16551,50195
13367,50207
11809,50211
18283,50217
1975,50219
17261,50225
16551,50229
19183,50245
11809,50251
257,47
8585,50259
1975,50303
1591,50311
11809,50331
2923,50351
24017,50353
10797,50359
7745,50367
13049,50381
2075,50387
18031,50405
10243,50413
13049,50417
12655,50421
17877,50423
18361,50423
13049,50425
10243,50427
13049,50429
10131,50431
16611,50435
6395,8253
13049,50445
18675,50457
5049,50463
8145,50465
3675,50467
8587,8255
13049,50475
18675,50479
15917,50485
4133,50487
4073,50493
7661,50499
6657,8257
8737,50517
705,50519
19767,50539
13049,50559
10243,50575
2327,8267
11855,50593
13049,50599
13049,50605
13049,50615
601,50623
1891,50629
2075,50641
1555,50647
13049,50651
10367,50655
17625,50657
13049,50663
17233,8279
489,50667
22673,50669
107,50709
13063,50727
15335,50735
7045,8287
7455,50763
11247,50775
13203,8289
10863,50787
10863,50789
7613,50795
7613,50811
6747,50817
543,8301
17293,50839
7613,50843
12625,8307
12625,8309
12625,8311
12625,8313
12625,8317
3839,8321
21299,50871
21603,50871
7613,50887
15335,50889
2623,50891
5053,50907
7613,50913
11729,50917
15335,50919
10041,50929
7613,50937
7613,50947
3397,8343
14239,50955
18757,50961
21983,50971
1461,8347
16173,50999
15983,51037
8521,51049
4879,8367
239,51063
1487,51071
8319,8373
14239,51095
12835,51097
16173,51101
14977,8383
7583,643
16173,51111
13221,51133
18757,51135
4179,51177
239,51181
3217,51185
12733,51185
19999,8417
15993,51195
7389,8437
12369,51205
14529,51209
8649,51215
16535,51251
11571,8449
8007,51269
14529,51279
5875,8453
5863,8455
21043,8461
16479,51293
16535,51309
3139,8471
18589,51321
5733,51325
5727,51327
16525,51331
16535,51339
14981,8483
11909,51341
73,51351
16535,51359
8513,8487
7611,51363
4505,51365
13765,51381
11093,51395
2795,8499
7025,8501
13707,51421
1121,8505
6075,97599
8355,8507
24375,51443
18629,8515
813,51461
1977,97607
17855,51469
6483,51475
11569,51483
5343,51493
9935,51515
1553,51525
8351,8527
15343,8529
3641,51531
15343,8531
13277,51537
4957,8533
9813,51551
7027,51561
16543,51573
20909,51573
13997,51575
13381,51591
2081,51593
13997,51607
12693,51619
4185,51621
975,51645
8941,51647
24435,51665
10145,51671
7673,51673
3597,51681
14049,51699
13997,51703
13997,51709
13381,51711
17773,97623
9875,51719
13381,51721
717,51731
13143,51751
1091,97645
3677,51753
3667,51755
17885,8567
5455,51767
11963,97649
10721,97655
1209,97663
2621,143091
16113,97683
17885,51827
5269,51837
1591,8583
9923,97705
16861,97705
3791,8585
9083,8585
1889,51859
10931,97723
12173,97725
3153,51873
16805,97727
17885,51877
14923,51881
14923,51883
7999,97731
5139,97743
13817,97747
8059,51907
6585,51919
8909,8603
1737,51921
21037,51921
3829,97763
19905,97767
23113,51927
8355,51931
8751,97779
1529,97781
9377,51935
21753,97785
4879,97787
6585,51943
16547,8607
6963,51955
12321,51963
13001,51971
2587,97805
1715,97807
17451,97807
5251,52023
5923,8617
1187,8619
17773,52037
3541,52039
1831,52051
6259,52061
12061,52065
14949,52075
6259,52085
1177,52089
2975,52091
3541,52099
2651,52103
2975,52105
1831,52107
2525,52121
6259,52133
857,52143
6259,52149
6491,52155
6259,52157
8189,52159
2527,97845
6259,52163
6259,52167
6183,52175
20009,52179
861,52181
6259,52195
22055,52195
1831,52197
10247,97849
6259,52207
6259,52211
6311,52213
3869,52215
6391,52231
13617,52231
13137,52245
5329,52261
7965,52277
5663,52291
573,8661
4891,8663
2217,52329
4579,52339
10851,8671
17049,52365
2039,8673
5775,52371
8363,52383
2409,52391
13137,52403
10811,52411
347,52423
3411,52433
15003,52441
22839,52445
4939,52449
11377,52471
11939,52475
267,52479
13595,52497
16681,52499
8405,52509
3847,52513
11939,52515
8557,52519
4239,52539
14873,8695
8557,52559
10781,52577
4239,52631
11377,52639
8557,52645
8705,52647
15633,52665
15633,52673
15633,52685
15633,52701
10721,52711
5121,97857
6259,8729
7131,52727
17089,52729
6395,52735
1379,143105
1379,143107
1379,143109
13641,143115
11531,143117
14055,143125
14055,143143
10721,52751
4235,52755
1209,52761
16731,8737
1939,97871
14695,52783
18877,52783
8033,52785
2709,667
13373,52799
2615,52811
10011,52841
6925,52853
12639,97893
14873,97927
10631,97979
3765,98047
8705,98051
9085,98127
8141,98157
13609,98157
12075,52869
10727,52873
9763,52881
10331,52891
13033,52905
13381,8751
15147,52917
3541,98243
11355,98261
563,98269
13547,98271
5321,98301
4551,98325
7155,98325
283,98385
943,98495
13331,98503
6135,98505
6135,98507
6135,98509
20071,98523
943,98531
943,98535
943,98559
24823,98615
10883,98665
15135,52931
5321,98693
9103,52935
4155,98705
16695,8765
13031,98707
6621,98715
11903,52939
13069,98745
11891,98759
15137,52943
3563,52947
7453,98771
11997,98773
15965,98777
9855,98785
8579,98789
715,52953
2651,98805
3491,98831
2975,98837
8079,52959
10741,98849
347,143185
3421,143191
3421,143193
13641,143199
11531,143201
11603,143227
1355,143251
1475,143271
14113,143345
5321,143369
5321,143371
5321,143373
5321,143381
5321,143383
739,143407
5427,143549
5321,143577
1355,143581
5321,143591
5321,143601
1355,143605
5321,143611
5321,143613
5321,143619
1355,143635
5321,143659
16597,143661
16597,143663
1535,52963
14945,98857
18757,98861
17301,98881
131,98883
16411,98889
6027,98907
10555,98911
19119,98931
12439,8789
19591,98957
11873,52973
2253,98963
18247,98965
6663,98973
13187,98977
14285,98991
16681,99031
863,99033
18841,99037
9717,52985
11853,99049
21003,99049
11943,99051
9115,99053
4011,99055
6157,99059
6157,99061
10485,52989
6329,99067
6465,99069
9457,99071
18255,99077
201,99079
10895,99081
2135,8793
17231,99093
8999,99099
7761,99103
25157,8795
17231,99105
22187,99117
8023,99119
10451,8799
8909,53019
10101,8801
8909,53023
10721,99145
6083,99147
9241,99159
11389,99161
5057,99167
8149,8807
6849,99203
4295,53067
13829,99241
9645,53073
23023,53077
15497,99247
4295,53081
1221,8821
4295,53083
3797,53085
13813,99269
22915,99271
23031,53093
14219,99279
14019,53101
14877,53105
4295,53107
18587,99313
11883,99323
3305,99333
7921,99335
839,99337
12613,99339
761,99341
12771,99343
15513,53125
12249,99413
4295,53129
6911,99427
18005,99429
3463,53135
5325,143691
5325,143693
5325,143695
1355,143705
2909,143723
2975,143743
5321,143749
5321,143751
5321,143753
4627,143779
10409,143785
10409,143787
2683,143793
5321,143825
4037,143851
3283,143873
3283,143879
3283,143885
3283,143893
3283,143895
3183,144067
2135,144069
2135,144075
4249,144107
5241,144127
5241,144129
5241,144131
14051,144149
2873,144173
2683,144191
14051,144195
12881,144215
11753,144271
10803,144283
10363,144289
12505,144295
7407,144311
7407,144313
12533,99463
4183,99471
4295,53147
3677,53151
15417,99481
2075,99493
4219,53161
11315,53163
5755,99499
21569,53177
11315,53179
14019,53181
3059,99521
5201,99525
8259,53199
16281,53203
15759,99537
1329,99547
13067,99565
7261,53213
8453,8859
3651,53219
11201,99583
12233,99597
10455,99603
8339,99609
10501,99651
6207,99661
8329,99665
26109,99667
16403,99673
17511,99685
15179,8879
7973,53273
15135,99691
15135,99693
14259,8885
947,53293
15541,99703
12057,99705
11855,99717
15561,8893
2613,99721
7769,99723
7271,53309
9433,53313
2703,99729
771,99735
401,8913
12377,99755
10631,53339
6259,53349
18201,99765
8909,53355
463,8933
6471,8943
13637,99789
8213,53381
17453,53387
5857,99809
20925,99815
12061,8969
7931,8971
12481,99837
14803,99843
22195,99851
10373,8991
10295,99857
7239,8997
8899,8997
8909,9001
17191,99873
13205,9007
14771,99889
17197,99889
8909,9021
15421,99893
17469,9023
13093,53437
3319,99899
9367,53453
4239,9035
19283,99923
2525,53465
2861,685
11791,99943
6465,99945
15269,9069
16795,9071
20765,9077
5447,9079
10631,53497
10633,53497
11615,53507
16625,9093
15593,99963
6713,99967
15421,9103
17583,100107
17583,100109
8757,100125
4511,53539
8975,53541
20795,9105
16939,100223
5775,9119
15959,100229
18011,100235
13513,100239
13723,100257
22469,53581
4341,100277
1853,100291
20213,100295
10797,53597
15045,100305
243,100311
1873,9145
2271,53609
13871,144339
1261,144349
14901,144351
12179,144359
14953,144363
8961,100315
7659,144375
1511,144399
8397,144405
1857,144417
4311,144419
2975,144423
3621,100325
5215,144431
2315,144437
5137,53613
455,144449
5849,144453
4029,9153
16129,144465
10041,53617
18843,9157
4685,100345
16161,100351
3559,53631
5415,144605
3469,144609
4683,53633
14109,144615
8579,144625
565,53635
859,144651
11233,144687
15707,144691
5241,144693
16371,9165
14073,9169
11955,144733
8753,144775
49,144803
16799,100381
12989,100385
2585,144845
2201,144855
10455,144885
13569,144887
5241,144913
10897,144919
3625,144941
423,144945
15763,144947
7443,144953
9163,144973
3733,144985
9163,145001
3893,145009
475,100401
6417,145019
1573,145021
12399,9183
1095,145033
10043,145053
11879,100407
2737,100413
6727,145103
19283,145117
3263,53655
809,145127
141,145151
16445,53663
1115,145187
5321,145209
4249,145271
7411,145273
1869,145301
3283,145325
4253,53685
11941,9195
5113,53687
10639,9197
14953,145367
2751,100447
3677,53689
4779,145381
21569,100457
3745,145409
4057,145411
8661,100465
4975,100471
16597,145471
10409,145485
14783,9213
19283,145517
9809,145547
845,145589
16817,53701
7681,145597
4601,100487
20009,53703
1831,53707
9497,53709
5249,145679
17671,53713
17959,145697
2517,145701
11735,145705
10409,53725
9131,145733
11963,9223
8787,9225
7507,53735
9935,100513
18621,53751
2839,145873
5241,145905
26109,100523
1209,53761
7789,9237
16233,53767
77,145991
12727,145991
3425,145999
7051,146013
1319,9241
4057,146065
14055,53777
363,100545
9645,146095
7261,100549
8985,146153
17069,146157
11295,146165
10017,53809
20993,53809
2425,146171
16113,100559
5637,53815
6809,146191
585,146201
16047,146203
21057,146203
13153,146207
5481,53825
5849,146217
10581,146219
7721,146223
5703,146231
9357,146231
423,146233
7389,146239
3613,146265
9031,146265
1533,146267
313,53849
8963,100573
10339,146273
16707,146283
3791,53857
9083,53857
8285,53859
18071,9253
16731,100581
11603,53865
41,146315
16241,146315
3333,146341
6163,146365
16733,53879
4323,100591
103,9261
20813,146387
3917,53897
8361,100605
4853,146431
1699,146437
423,146443
12127,146461
8333,146467
6069,100611
10535,53921
16295,146499
1229,146501
19659,146523
22803,53955
13037,146595
4511,100621
4663,146607
6151,146611
12231,53965
6277,146631
13429,146635
3183,146639
12877,53979
243,146665
3897,146697
943,146705
9083,53997
8113,53999
14073,54001
2975,146719
11035,54013
8555,146771
1185,54025
11425,146795
5809,146803
373,54053
13195,146869
5647,146873
2909,146879
33,146895
6867,146897
4059,54067
14713,100665
243,146913
9457,100667
9163,146921
2909,54077
12777,146951
4249,146959
11277,146969
9117,100679
13487,146995
6903,54099
9321,147003
3409,147023
16265,100685
231,147033
10777,54105
163,147043
7435,147047
1989,54111
949,147053
5039,147075
5415,147083
17767,147085
6903,54139
4561,147157
11603,54143
2243,100709
1939,147171
243,147189
373,54159
10017,54161
20993,54161
5039,147207
855,9325
5321,147233
4879,54183
6673,147251
16081,147289
2657,54197
1869,147309
12343,147311
3183,147319
949,147335
5261,147347
10557,100747
12639,147371
9757,147387
16733,147387
17069,147389
3273,147425
14689,100761
8747,54243
6793,100765
10445,54247
16435,147471
7953,54253
2019,54255
5653,147503
6661,147517
19869,100777
8747,54269
10631,54277
10633,54277
3469,147557
10631,54285
10633,54285
10635,54285
4859,147583
863,147627
14349,147629
347,9351
9939,54311
5989,147693
8809,147701
16867,147701
5415,100807
6135,147727
5421,147729
6917,54341
6659,147747
4249,147763
13247,54349
3839,54351
12253,147779
17475,54357
6917,54363
17763,147801
5723,147803
10631,54379
10633,54379
10635,54379
3067,100821
20187,100821
4937,54385
22839,9379
22839,9381
7417,100823
11083,54397
18841,54397
3783,54399
17285,147911
19275,54403
11083,54405
7703,100843
6135,147953
13197,147955
21653,54419
3949,54435
10631,54439
3355,148009
4561,54453
11767,54465
4937,54471
1985,148081
17473,54481
10677,9397
3897,148135
10631,54497
14953,148187
77,54511
3839,54519
3359,148241
14307,148241
20889,54539
25073,54539
4563,148265
8349,100895
3839,54557
3627,148329
3051,148331
387,9411
5321,148355
3839,54571
10631,54573
10633,54573
3183,148365
7611,148373
9073,100911
14223,148379
585,54577
10187,100913
11165,148405
10631,54591
11583,148453
481,148463
12589,148465
3123,148473
10631,54603
10633,54603
10635,54603
20173,54603
3319,100927
15191,54605
10163,148493
11247,148529
11083,54629
18841,54629
2923,100933
10269,148569
17589,54639
22781,100937
6785,54643
17593,54645
27,54647
1347,148613
11767,54651
213,100941
4249,148627
11989,100943
3871,148637
4575,148641
15181,54667
1603,100949
1299,148669
927,148681
19283,148685
3349,9437
25465,9437
16113,54685
13355,100961
1039,148739
527,148741
17727,100969
1675,148755
10631,54703
10633,54703
15755,100971
1857,148765
10631,54707
4323,100975
3221,148779
12589,148785
8753,148799
5167,54719
2135,148813
11087,148815
11575,148837
2759,148847
1171,54739
13211,148897
16695,54747
1857,148907
3087,9459
15237,54757
4057,54761
7403,148933
2439,101005
3059,148943
5501,148949
11305,148959
423,148989
5989,149023
11867,149029
22569,101025
9163,149055
107,149063
1649,149071
13989,149073
9163,149075
1397,149079
20693,54811
6249,149109
2565,9467
11929,149125
12381,101041
4727,149153
5167,54829
15217,54833
19995,149201
16695,54845
12469,54847
8415,101055
2237,149221
4323,149229
10581,149239
19283,149241
6007,149255
423,149263
16447,149291
5421,149305
12627,54871
10865,54873
10977,149321
17069,149329
8663,54883
12315,54887
15239,54889
6667,149371
3359,149383
14307,149383
399,54901
16207,101075
8519,54903
15721,101077
14253,149405
9897,54909
14283,149459
8311,149479
2117,101093
1523,149501
1321,54937
399,54939
6083,149543
8127,54951
14451,149563
1261,149571
7455,101111
16275,101115
13965,149605
14009,149605
12881,149609
10317,54967
17813,54975
9153,149683
5167,54999
14953,149701
7505,149705
3123,149707
17549,149761
2881,101139
1395,149777
7137,149777
5307,149797
4025,101149
1649,149835
15835,55035
5141,149839
4323,101151
5755,101153
15147,9511
8985,713
14139,149883
5005,149893
12959,149895
399,55059
5149,149935
1193,55071
13777,101169
1989,149985
355,149989
7453,101173
12051,149999
399,55099
14725,101181
5167,55111
5661,55113
10563,55119
20457,101183
4323,101185
2425,150075
18355,150079
5809,150091
7799,150099
5963,55143
15421,150121
10425,55145
2221,150195
5195,55165
5977,150205
2727,101199
1655,150219
753,150221
1533,150225
12825,55177
1331,101201
9131,150245
4057,150259
7913,150287
5479,150289
16129,150291
13427,55199
5415,150311
19129,55205
22201,55209
17267,150347
10043,150383
16731,55217
5829,9533
5193,55235
7415,55235
7353,150503
11165,150505
6491,150525
2903,150535
3235,55259
1051,150543
705,150559
2135,150585
6491,101245
19283,150589
3015,9545
2567,101247
10079,55285
15175,150641
1533,150649
1829,55295
5193,55301
7415,55301
11041,101263
12171,150683
5221,9553
19011,55313
9163,150737
849,101275
4323,150755
7381,150773
3305,101279
11051,150789
12571,150805
14023,150807
5415,150819
13627,55351
14451,150855
13559,101289
7333,150869
15095,101293
949,150879
1115,150881
2227,150895
19175,55365
5195,150905
15757,55369
4073,150913
17583,150921
1291,150923
5193,55377
7415,55377
3409,150935
15331,150955
10709,55391
5321,150979
1939,101305
11935,55403
423,151023
4697,151025
2009,101311
16129,151035
16445,101315
10117,151059
5693,101323
12589,151067
2975,151075
5193,55425
7415,55425
5069,151091
4695,101329
10039,151145
5389,151191
16323,151193
21909,151193
10913,101349
1643,151215
861,101353
8811,151223
4083,151243
10019,55463
2135,101357
16731,55467
3541,101359
5421,151273
5321,151289
2491,151295
1397,151297
347,151355
15259,55489
8329,55491
5137,151365
5321,151371
2167,55497
4833,151381
1293,151407
17205,9589
3937,151413
8327,101385
3513,151423
19283,151427
20007,151443
1511,151447
8351,101393
8139,55519
5321,151467
491,151471
1395,151547
7137,151547
8269,151549
17069,151551
7505,151553
13677,151555
571,151559
15875,55555
22195,9591
13187,55565
24411,101419
231,151639
1619,151647
8521,101423
12639,151683
5497,151687
12589,151697
3763,151711
8745,55579
1573,151723
16785,101427
19575,55583
11583,151751
3839,9593
4265,101435
2909,151805
1177,151817
6883,151831
10339,151835
16143,55609
1977,151867
4155,151877
9149,151897
6263,101447
1039,151913
5321,151949
22029,101453
3469,151957
13139,151993
3683,55647
6135,152001
1533,152003
10119,152023
1029,55651
6277,152043
10959,152047
18667,55657
6157,9607
12035,55669
6277,152093
3895,152095
8477,55675
8613,101471
3239,55677
8963,152109
4137,152173
11051,152183
24907,55687
6259,101489
22195,55691
1953,152213
19283,152251
22195,55717
7139,152297
6277,152303
16281,152331
10413,152341
21049,152341
5809,152353
949,152359
3491,55737
2491,152403
2935,152423
6037,152451
19135,55749
11853,101527
21003,101527
11051,152493
9729,101531
6135,152517
8745,55759
5045,101539
1873,152549
5497,152551
2703,101547
14531,152609
9163,152621
13495,101553
10021,152629
5417,55785
2257,55789
7597,152661
10631,152665
10633,152665
10635,152665
10657,152665
5751,152669
13429,152677
13763,55795
1697,55797
13931,55807
8597,55811
14681,152755
20219,55823
6775,152799
7395,152801
10043,152803
10797,55843
4249,152855
10667,101583
5923,55859
8635,152869
6657,101587
1037,152879
13621,152881
5497,152883
10339,152899
1533,152907
4323,152913
5923,55881
11957,152925
8931,152941
9237,55895
6277,152957
2257,55899
5769,152971
17023,152971
1549,152979
17977,152999
5923,55913
12385,55927
2769,9631
11709,153077
11809,55935
7619,55951
3183,153121
12439,55959
7407,153131
13627,153133
6517,101617
7745,55975
6121,55977
11425,153153
9893,101625
8549,153165
1397,153171
577,55989
7681,153179
6013,153183
16551,55999
11809,56001
9163,153197
1591,56005
2257,56009
13271,56009
9425,56019
17687,153233
5923,56031
16585,56033
5809,153263
5241,153309
8229,153331
4601,101653
5923,56053
1511,153355
18283,56063
1975,56065
1511,153381
1579,153389
16445,153395
13775,153419
9425,56093
11809,56095
8603,153429
19775,56109
1543,56113
4111,56125
20007,153483
1543,56133
449,153493
9313,153505
12589,153513
761,101683
5923,56155
2237,153567
3627,153575
4355,153577
885,153583
12439,56175
1397,153623
1407,153631
1543,56181
13197,153653
16551,56191
10013,101705
16551,56195
13563,153669
3317,9643
16551,56205
16585,56209
7619,56211
1061,153713
6917,9647
7745,56233
123,153741
1977,56249
15931,56249
11471,56253
3675,56255
2253,153803
13049,56257
4341,101729
3675,56261
17625,56263
13783,153831
3675,56269
8347,153855
949,153859
13009,101737
5415,153897
3507,101741
7041,56287
3775,56291
491,153967
4833,153975
12885,153983
10117,153987
2663,101757
369,154015
3355,9657
13251,154023
13049,56305
8863,154027
3675,56307
5849,154037
11017,101763
4057,154041
7557,154049
4057,154055
10413,154057
21049,154057
1015,154061
4901,56311
9633,101775
4977,101779
14499,56321
4615,154183
13049,56343
16081,154207
9749,154225
671,56353
16835,101809
5455,154271
71,154291
13049,56367
4249,154311
18301,56369
11779,56373
23567,101817
12589,154341
2247,154351
12767,101821
8849,154359
13251,101827
7611,154381
363,101829
9769,101831
13049,56385
11977,101835
17991,154413
949,154427
7721,56395
5321,154445
12343,154451
6135,56399
5819,154471
13471,9689
11791,9691
13049,56411
341,154531
14873,101855
7389,154557
15917,56425
5241,154577
17583,154589
5321,154591
1849,154593
3117,154601
11867,101859
1221,154607
10413,154609
21049,154609
1793,154611
10815,56447
13749,56449
2785,154649
4279,101869
5129,154675
20843,101877
11077,101879
4323,101881
5427,154739
8733,154781
12445,56491
17381,101893
18841,101895
7611,154823
5809,154855
3495,154859
10863,56503
10169,154893
4863,9697
19283,154905
4783,101907
12031,154909
1331,101911
17293,56515
2723,154931
3513,154939
10487,101917
21299,56521
11877,101919
387,154999
11027,155011
15403,155019
5183,155027
16783,101933
7613,56551
1475,155057
12777,155075
3057,155077
12777,155083
8717,155099
1871,101943
10497,155131
11027,155149
4949,56589
11997,56591
135,729
6335,56597
14197,101963
16183,101965
13383,101975
5279,56615
3829,56629
3559,56635
12761,102001
4737,56663
20149,56665
8545,102023
11247,56683
7613,56687
9935,102035
4771,102039
6577,56701
11247,56705
13055,56713
21983,56715
12031,102065
18867,56727
8521,56735
757,102081
12423,56767
5165,102103
12129,56795
527,102115
22305,102115
239,56803
10797,102121
8757,155209
41,155235
15069,155249
15069,155251
9345,155255
5717,155261
6829,155271
10363,155281
481,155295
2135,155301
5241,155303
243,155313
481,155327
3183,155329
481,155335
13563,155341
5241,155343
4249,155353
3123,155359
3183,155367
5241,155369
3183,155373
2135,155377
423,155379
2135,155391
5241,155395
3123,155405
2135,155407
243,155409
243,155411
2135,155413
423,155433
8451,155439
423,155443
3123,155467
3183,155475
2135,155487
243,155507
3183,155547
3183,155559
4617,155569
423,155585
3183,155597
3183,155613
423,155629
423,155639
3123,155641
2135,155645
4249,155649
2135,155653
16853,155657
16853,155659
16853,155661
1397,155667
4881,155945
10043,155947
4133,155961
5989,155967
41,155995
16241,155995
8757,156005
3565,156013
17343,156013
1395,156145
7137,156145
953,156151
12179,156167
12813,156171
1329,156185
15163,156197
15755,156199
15755,156201
15755,156203
1533,156211
2935,156243
473,156245
473,156247
2981,156249
1407,156257
1649,156271
1649,156273
8733,156285
10413,156333
21049,156333
13783,156337
9141,156347
9141,156349
7043,156371
6509,156385
6509,156387
10719,156391
10069,102125
21853,102127
24313,56833
19913,56835
16823,102137
535,56861
